Bardiani CSF 2017 and Roompot-Nederlandse Loterij 2018 are followed by Bardiani CSF 2018 and Roompot-Charles 2019.	Bardiani CSF 2017 is followed by Bardiani CSF 2018 and Roompot-Charles 2019.	contradiction
Bardiani CSF 2017 and Roompot-Nederlandse Loterij 2018 are followed by Bardiani CSF 2018 and Roompot-Charles 2019.	Roompot-Nederlandse Loterij 2018 is followed by Bardiani CSF 2018 and Roompot-Charles 2019.	contradiction
Bardiani CSF 2017 and Roompot-Nederlandse Loterij 2018 are followed by Bardiani CSF 2018 and Roompot-Charles 2019.	Bardiani CSF 2017 and Roompot-Nederlandse Loterij 2018 are followed by Bardiani CSF 2018.	contradiction
Bardiani CSF 2017 and Roompot-Nederlandse Loterij 2018 are followed by Bardiani CSF 2018 and Roompot-Charles 2019.	Bardiani CSF 2017 and Roompot-Nederlandse Loterij 2018 are followed by Roompot-Charles 2019.	contradiction
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Mouth & MacNeal is a participant of Eurovision Song Contest 1974.	entailment
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Bobbysocks! is a participant of Eurovision Song Contest 1985.	entailment
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Mouth & MacNeal is a participant of Eurovision Song Contest 1985.	contradiction
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Bobbysocks! is a participant of Eurovision Song Contest 1974.	contradiction
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Mouth & MacNeal is a participant of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	contradiction
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Bobbysocks! is a participant of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	contradiction
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974.	contradiction
Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1974 and Eurovision Song Contest 1985.	Mouth & MacNeal and Bobbysocks! are participants of Eurovision Song Contest 1985.	contradiction
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of India is appointed by President of India.	entailment
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of Latvia is appointed by President of Latvia.	entailment
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of India is appointed by President of Latvia.	contradiction
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of Latvia is appointed by President of India.	contradiction
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of India is appointed by President of India and President of Latvia.	contradiction
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of Latvia is appointed by President of India and President of Latvia.	contradiction
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of India and Prime Minister of Latvia are appointed by President of India.	contradiction
Prime Minister of India and Prime Minister of Latvia are appointed by President of India and President of Latvia.	Prime Minister of India and Prime Minister of Latvia are appointed by President of Latvia.	contradiction
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1995 is the sequel of Eurovision Song Contest 1994.	entailment
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1966 is the sequel of Eurovision Song Contest 1965.	entailment
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1995 is the sequel of Eurovision Song Contest 1965.	contradiction
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1966 is the sequel of Eurovision Song Contest 1994.	contradiction
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1995 is the sequel of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	contradiction
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1966 is the sequel of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	contradiction
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994.	contradiction
Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1994 and Eurovision Song Contest 1965.	Eurovision Song Contest 1995 and Eurovision Song Contest 1966 are the sequels of Eurovision Song Contest 1965.	contradiction
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2006 Hel van het Mergelland is followed by 2007 Hel van het Mergelland.	entailment
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2013 Volta Limburg Classic is followed by 2014 Volta Limburg Classic.	entailment
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2006 Hel van het Mergelland is followed by 2014 Volta Limburg Classic.	contradiction
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2013 Volta Limburg Classic is followed by 2007 Hel van het Mergelland.	contradiction
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2006 Hel van het Mergelland is followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	contradiction
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2013 Volta Limburg Classic is followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	contradiction
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland.	contradiction
2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2007 Hel van het Mergelland and 2014 Volta Limburg Classic.	2006 Hel van het Mergelland and 2013 Volta Limburg Classic are followed by 2014 Volta Limburg Classic.	contradiction
Scorpio and Gemini are followed by Sagittarius and Cancer.	Scorpio is followed by Sagittarius.	entailment
Scorpio and Gemini are followed by Sagittarius and Cancer.	Gemini is followed by Cancer.	entailment
Scorpio and Gemini are followed by Sagittarius and Cancer.	Scorpio is followed by Cancer.	contradiction
Scorpio and Gemini are followed by Sagittarius and Cancer.	Gemini is followed by Sagittarius.	contradiction
Scorpio and Gemini are followed by Sagittarius and Cancer.	Scorpio is followed by Sagittarius and Cancer.	contradiction
Scorpio and Gemini are followed by Sagittarius and Cancer.	Gemini is followed by Sagittarius and Cancer.	contradiction
Scorpio and Gemini are followed by Sagittarius and Cancer.	Scorpio and Gemini are followed by Sagittarius.	contradiction
Scorpio and Gemini are followed by Sagittarius and Cancer.	Scorpio and Gemini are followed by Cancer.	contradiction
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Wesuweer Moor is named after Wesuwe.	entailment
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Benthullener Moor is named after Benthullen.	entailment
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Wesuweer Moor is named after Benthullen.	contradiction
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Benthullener Moor is named after Wesuwe.	contradiction
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Wesuweer Moor is named after Wesuwe and Benthullen.	contradiction
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Benthullener Moor is named after Wesuwe and Benthullen.	contradiction
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Wesuweer Moor and Benthullener Moor are named after Wesuwe.	contradiction
Wesuweer Moor and Benthullener Moor are named after Wesuwe and Benthullen.	Wesuweer Moor and Benthullener Moor are named after Benthullen.	contradiction
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	SG Trier is located in Trier.	entailment
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	Fimleikafélag Hafnarfjarðar is located in Hafnarfjörður.	entailment
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	SG Trier is located in Hafnarfjörður.	contradiction
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	Fimleikafélag Hafnarfjarðar is located in Trier.	contradiction
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	SG Trier is located in Trier and Hafnarfjörður.	contradiction
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	Fimleikafélag Hafnarfjarðar is located in Trier and Hafnarfjörður.	contradiction
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier.	contradiction
SG Trier and Fimleikafélag Hafnarfjarðar are located in Trier and Hafnarfjörður.	SG Trier and Fimleikafélag Hafnarfjarðar are located in Hafnarfjörður.	contradiction
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Christopher Mason is said to be the same as Chris Mason.	entailment
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Bill Taylor is said to be the same as Will Taylor.	entailment
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Christopher Mason is said to be the same as Will Taylor.	contradiction
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Bill Taylor is said to be the same as Chris Mason.	contradiction
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Christopher Mason is said to be the same as Chris Mason and Will Taylor.	contradiction
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Bill Taylor is said to be the same as Chris Mason and Will Taylor.	contradiction
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Christopher Mason and Bill Taylor are said to be the same as Chris Mason.	contradiction
Christopher Mason and Bill Taylor are said to be the same as Chris Mason and Will Taylor.	Christopher Mason and Bill Taylor are said to be the same as Will Taylor.	contradiction
Procuradoria Geral da República and Via Augusta, 138-154 are designed by Oscar Niemeyer and Jaume Mestres i Fossas.	Procuradoria Geral da República is designed by Oscar Niemeyer.	entailment
Procuradoria Geral da República and Via Augusta, 138-154 are designed by Oscar Niemeyer and Jaume Mestres i Fossas.	Via Augusta, 138-154 is designed by Jaume Mestres i Fossas.	entailment
Procuradoria Geral da República and Via Augusta, 138-154 are designed by Oscar Niemeyer and Jaume Mestres i Fossas.	Procuradoria Geral da República is designed by Jaume Mestres i Fossas.	contradiction
